frame,timeframe,frame_processing_time_ms,left_hip_x,left_hip_y,left_hip_z,left_hip_conf,left_knee_x,left_knee_y,left_knee_z,left_knee_conf,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_conf,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_conf,left_foot_direction,left_knee_angle,left_knee_incorrect,right_hip_x,right_hip_y,right_hip_z,right_hip_conf,right_knee_x,right_knee_y,right_knee_z,right_knee_conf,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_conf,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_conf,right_foot_direction,right_knee_angle,right_knee_incorrect
0,0.0,338.5350704193115,,,,,,,,,,,,,,,,,,,,338.4375,917.8125,,1.0037843,333.75,1072.5,,1.0957707,319.6875,1217.8125,,1.0920808,385.3125,1264.6875,,1.0515285,right,176.20816443727244,1
1,0.016683333333333335,266.7257785797119,,,,,,,,,,,,,,,,,,,,338.4375,917.8125,,1.0369349,333.75,1077.1875,,1.0953901,319.6875,1222.5,,1.0837417,380.625,1264.6875,,1.0290575,right,176.1571441662402,1
2,0.03336666666666667,198.09985160827637,,,,,,,,,,,,,,,,,,,,338.4375,917.8125,,1.0377944,333.75,1077.1875,,1.100183,319.6875,1222.5,,1.0891387,380.625,1264.6875,,1.0324874,right,176.1571441662402,1
3,0.050050000000000004,163.69199752807617,,,,,,,,,,,,,,,,,,,,338.4375,917.8125,,1.0265789,333.75,1077.1875,,1.0924634,319.6875,1222.5,,1.0818864,380.625,1264.6875,,1.0273564,right,176.1571441662402,1
4,0.06673333333333334,204.65803146362305,,,,,,,,,,,,,,,,,,,,338.4375,922.5,,1.0304747,333.75,1077.1875,,1.0922332,319.6875,1222.5,,1.0813143,380.625,1264.6875,,1.0215353,right,176.20816443727244,1
5,0.08341666666666667,159.90185737609863,,,,,,,,,,,,,,,,,,,,338.4375,922.5,,1.0415618,333.75,1077.1875,,1.094964,319.6875,1222.5,,1.0832503,380.625,1264.6875,,1.0139827,right,176.20816443727244,1
6,0.10010000000000001,148.9269733428955,,,,,,,,,,,,,,,,,,,,338.4375,922.5,,1.0448822,333.75,1077.1875,,1.0953918,319.6875,1222.5,,1.0824392,380.625,1264.6875,,1.0121965,right,176.20816443727244,1
7,0.11678333333333334,159.14487838745117,,,,,,,,,,,,,,,,,,,,338.4375,922.5,,1.0540421,333.75,1077.1875,,1.1017296,319.6875,1222.5,,1.0881314,380.625,1264.6875,,1.0101255,right,176.20816443727244,1
8,0.13346666666666668,158.49018096923828,,,,,,,,,,,,,,,,,,,,338.4375,922.5,,1.0431821,333.75,1077.1875,,1.0991678,319.6875,1222.5,,1.0886832,380.625,1264.6875,,1.0161879,right,176.20816443727244,1
9,0.15015,168.45321655273438,,,,,,,,,,,,,,,,,,,,338.4375,922.5,,1.0590217,333.75,1077.1875,,1.1077908,319.6875,1222.5,,1.0946921,380.625,1264.6875,,1.0086725,right,176.20816443727244,1
