frame,timeframe,frame_processing_time_ms,left_hip_x,left_hip_y,left_hip_z,left_hip_conf,left_knee_x,left_knee_y,left_knee_z,left_knee_conf,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_conf,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_conf,left_foot_direction,left_knee_angle,left_knee_incorrect,right_hip_x,right_hip_y,right_hip_z,right_hip_conf,right_knee_x,right_knee_y,right_knee_z,right_knee_conf,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_conf,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_conf,right_foot_direction,right_knee_angle,right_knee_incorrect
0,0.0,203.23491096496582,,,,,,,,,,,,,,,,,,,,0.30594366788864136,0.4795350730419159,,0.9995525479316711,0.3084976077079773,0.5606025457382202,,0.9630418419837952,0.3065292239189148,0.636561393737793,,0.9741342663764954,0.3533205986022949,0.6571993231773376,,0.9700581431388855,right,176.7111373191945,1
1,0.016683333333333335,66.38622283935547,,,,,,,,,,,,,,,,,,,,0.30601489543914795,0.47955024242401123,,0.9995623230934143,0.30747348070144653,0.5606709718704224,,0.9646173119544983,0.3059217035770416,0.636562168598175,,0.9752474427223206,0.3449065387248993,0.6571977734565735,,0.9712162613868713,right,177.79852239398463,1
2,0.03336666666666667,142.8978443145752,,,,,,,,,,,,,,,,,,,,0.30610477924346924,0.4797028601169586,,0.9995781779289246,0.30699071288108826,0.5607069730758667,,0.9662764072418213,0.3058667480945587,0.6364572048187256,,0.9763669371604919,0.3422752618789673,0.657177209854126,,0.9723445773124695,right,178.52330752380516,1
3,0.050050000000000004,71.37203216552734,,,,,,,,,,,,,,,,,,,,0.30610519647598267,0.47978413105010986,,0.9995941519737244,0.3064765930175781,0.560716450214386,,0.9678583145141602,0.3055296838283539,0.6362882256507874,,0.9774391055107117,0.3398515582084656,0.6571953892707825,,0.9734521508216858,right,179.01919819759644,1
4,0.06673333333333334,69.88215446472168,,,,,,,,,,,,,,,,,,,,0.3060992658138275,0.4799276888370514,,0.999610185623169,0.3062162697315216,0.5607795119285583,,0.9694113731384277,0.3048427402973175,0.636262059211731,,0.9785060882568359,0.33605363965034485,0.6572256684303284,,0.9745638370513916,right,178.8746088859837,1
5,0.08341666666666667,31.807899475097656,,,,,,,,,,,,,,,,,,,,0.30608654022216797,0.4799254238605499,,0.9996215105056763,0.30609047412872314,0.5607700943946838,,0.9708278775215149,0.30398237705230713,0.6359826326370239,,0.9794495105743408,0.3347714841365814,0.6572472453117371,,0.9755169749259949,right,178.3917156999452,1
6,0.10010000000000001,32.556772232055664,,,,,,,,,,,,,,,,,,,,0.30595505237579346,0.4798892140388489,,0.9996308088302612,0.3060701787471771,0.5606034398078918,,0.972203254699707,0.30331066250801086,0.6354781985282898,,0.9803704023361206,0.3342265188694,0.6572176218032837,,0.9764643311500549,right,177.80759046449452,1
7,0.11678333333333334,35.83097457885742,,,,,,,,,,,,,,,,,,,,0.30587032437324524,0.4798508584499359,,0.9996356964111328,0.30598533153533936,0.5604709386825562,,0.9733291864395142,0.3027600646018982,0.6350855231285095,,0.9811407327651978,0.3338066637516022,0.6571933031082153,,0.9772540330886841,right,177.44315691413803,1
8,0.13346666666666668,32.50288963317871,,,,,,,,,,,,,,,,,,,,0.30577340722084045,0.4798402190208435,,0.9996427893638611,0.3056717813014984,0.5604203343391418,,0.9744431972503662,0.3021848797798157,0.6347506642341614,,0.9818753004074097,0.33325380086898804,0.6571559906005859,,0.9779979586601257,right,177.38643349477354,1
9,0.15015,31.053781509399414,,,,,,,,,,,,,,,,,,,,0.30569207668304443,0.47980496287345886,,0.9996492862701416,0.30542463064193726,0.5602361559867859,,0.975494384765625,0.3017887771129608,0.6345070004463196,,0.9825944900512695,0.33326801657676697,0.657086193561554,,0.9787496328353882,right,177.3878974157991,1
10,0.16683333333333333,35.72487831115723,,,,,,,,,,,,,,,,,,,,0.30564936995506287,0.4798133969306946,,0.9996569752693176,0.30528387427330017,0.5601398348808289,,0.9765645861625671,0.30164918303489685,0.6343973875045776,,0.9832972288131714,0.3336821496486664,0.6570852994918823,,0.9794643521308899,right,177.4584760794454,1
11,0.18351666666666666,34.95907783508301,,,,,,,,,,,,,,,,,,,,0.30562010407447815,0.47987183928489685,,0.9996653199195862,0.3052179217338562,0.5601400136947632,,0.9776406288146973,0.30164599418640137,0.6343687772750854,,0.9839812517166138,0.33527565002441406,0.6570937633514404,,0.9801378846168518,right,177.5320989340984,1
12,0.20020000000000002,30.066251754760742,,,,,,,,,,,,,,,,,,,,0.30559611320495605,0.4799636900424957,,0.999674916267395,0.3052184581756592,0.5601017475128174,,0.9785370826721191,0.3016461730003357,0.6343696713447571,,0.9845581650733948,0.3369053304195404,0.6570919156074524,,0.9807088971138,right,177.51620448129808,1
13,0.21688333333333334,34.79194641113281,,,,,,,,,,,,,,,,,,,,0.30549299716949463,0.4797934293746948,,0.999678373336792,0.30518683791160583,0.5598729252815247,,0.9791064262390137,0.3013274669647217,0.6343873739242554,,0.9849488139152527,0.3361366093158722,0.6570450663566589,,0.9811303019523621,right,177.25414675333906,1
14,0.23356666666666667,30.572891235351562,,,,,,,,,,,,,,,,,,,,0.305467814207077,0.47941267490386963,,0.9996776580810547,0.3052349090576172,0.559526264667511,,0.9793981909751892,0.30130505561828613,0.6343902349472046,,0.9852215647697449,0.3367976248264313,0.6569884419441223,,0.9814436435699463,right,177.1616851204167,1
15,0.25025000000000003,30.37095069885254,,,,,,,,,,,,,,,,,,,,0.30546140670776367,0.4793074429035187,,0.999679446220398,0.3052575886249542,0.5595241189002991,,0.9797152876853943,0.3013090491294861,0.6344032883644104,,0.9854983687400818,0.33731359243392944,0.6569888591766357,,0.9817615151405334,right,177.12704556469214,1
16,0.26693333333333336,37.61100769042969,,,,,,,,,,,,,,,,,,,,0.30562976002693176,0.47917500138282776,,0.9996821284294128,0.30530357360839844,0.5595594048500061,,0.980006754398346,0.30144360661506653,0.6344349384307861,,0.9857890009880066,0.3381980359554291,0.6570279598236084,,0.9821364879608154,right,177.28140839816226,1
17,0.2836166666666667,28.84817123413086,,,,,,,,,,,,,,,,,,,,0.30597007274627686,0.4792005121707916,,0.9996901750564575,0.30618831515312195,0.559708297252655,,0.98048996925354,0.30177175998687744,0.6345136761665344,,0.9861231446266174,0.34096652269363403,0.6570044159889221,,0.9825068712234497,right,176.4658262364979,1
18,0.3003,33.53381156921387,,,,,,,,,,,,,,,,,,,,0.306567519903183,0.4792642891407013,,0.9996955394744873,0.30776649713516235,0.5597591996192932,,0.980697751045227,0.30211329460144043,0.6347196102142334,,0.9863139986991882,0.3436047434806824,0.6569234132766724,,0.9827629923820496,right,174.83379317435913,1
19,0.31698333333333334,40.11702537536621,,,,,,,,,,,,,,,,,,,,0.3070019483566284,0.4792538583278656,,0.9996968507766724,0.30868878960609436,0.5597599744796753,,0.9808556437492371,0.30236196517944336,0.6348880529403687,,0.9864818453788757,0.34494030475616455,0.6568499207496643,,0.9830152988433838,right,173.9859198371914,1
20,0.33366666666666667,28.889179229736328,,,,,,,,,,,,,,,,,,,,0.3070073425769806,0.47917836904525757,,0.9996962547302246,0.30882397294044495,0.5596710443496704,,0.9811026453971863,0.30258873105049133,0.6350062489509583,,0.9867362976074219,0.34574222564697266,0.6568462252616882,,0.9833840131759644,right,173.97572224661485,1
21,0.35035,30.302047729492188,,,,,,,,,,,,,,,,,,,,0.3070107102394104,0.479178786277771,,0.9996976256370544,0.30896472930908203,0.5596829056739807,,0.9814110398292542,0.3027326762676239,0.6351481676101685,,0.9870203137397766,0.3459210693836212,0.6568747758865356,,0.9837841987609863,right,173.8887002194777,1
22,0.3670333333333333,29.505014419555664,,,,,,,,,,,,,,,,,,,,0.30712154507637024,0.4791792631149292,,0.9996927380561829,0.30960044264793396,0.5596885085105896,,0.981452465057373,0.30309584736824036,0.6354019045829773,,0.9870951771736145,0.346225380897522,0.6569189429283142,,0.9839676022529602,right,173.32614016009484,1
23,0.38371666666666665,30.537128448486328,,,,,,,,,,,,,,,,,,,,0.3071058392524719,0.47899290919303894,,0.9996922612190247,0.30952712893486023,0.5596609711647034,,0.981789767742157,0.3031644821166992,0.635471761226654,,0.9874088764190674,0.3460736870765686,0.6569518446922302,,0.9843947291374207,right,173.4832804542021,1
24,0.40040000000000003,30.258893966674805,,,,,,,,,,,,,,,,,,,,0.30720868706703186,0.47886478900909424,,0.9996934533119202,0.30945995450019836,0.5593685507774353,,0.9819825887680054,0.30316218733787537,0.6354731321334839,,0.9876523017883301,0.3460288345813751,0.6569640636444092,,0.9847395420074463,right,173.66762283401496,1
25,0.41708333333333336,28.518199920654297,,,,,,,,,,,,,,,,,,,,0.3072180449962616,0.4787946343421936,,0.9996963143348694,0.3094249367713928,0.559326171875,,0.9823208451271057,0.30310142040252686,0.6354788541793823,,0.9879065752029419,0.3459254205226898,0.6569676995277405,,0.985064685344696,right,173.68345618587654,1
