frame,timeframe,frame_processing_time_ms,left_hip_x,left_hip_y,left_hip_z,left_hip_conf,left_knee_x,left_knee_y,left_knee_z,left_knee_conf,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_conf,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_conf,left_foot_direction,left_knee_angle,left_knee_incorrect,right_hip_x,right_hip_y,right_hip_z,right_hip_conf,right_knee_x,right_knee_y,right_knee_z,right_knee_conf,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_conf,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_conf,right_foot_direction,right_knee_angle,right_knee_incorrect
0,0.0,384.1269016265869,,,,,,,,,,,,,,,,,,,,493.125,988.125,0,0.97905743,465.0,1189.6875,0,1.0197678,441.5625,1386.5625,0,1.0285261,427.5,1447.5,0,0.9000417,forward,180.0,1
1,0.03336666666666667,195.38402557373047,,,,,,,,,,,,,,,,,,,,497.8125,988.125,0,0.9790136,465.0,1189.6875,0,1.0209928,441.5625,1386.5625,0,1.0296278,427.5,1447.5,0,0.9019022,forward,180.0,1
2,0.06673333333333334,191.18690490722656,,,,,,,,,,,,,,,,,,,,502.5,983.4375,0,0.9885124,469.6875,1189.6875,0,1.0286505,441.5625,1386.5625,0,1.0316072,427.5,1447.5,0,0.9150697,forward,180.0,1
3,0.10010000000000001,193.1021213531494,,,,,,,,,,,,,,,,,,,,507.1875,988.125,0,0.9988396,469.6875,1189.6875,0,1.0364504,441.5625,1381.875,0,1.037998,427.5,1447.5,0,0.93003166,forward,155.2333371532856,1
4,0.13346666666666668,213.75298500061035,,,,,,,,,,,,,,,,,,,,511.875,983.4375,0,0.992033,469.6875,1189.6875,0,1.0376698,441.5625,1381.875,0,1.0365376,427.5,1447.5,0,0.9197134,forward,167.47208706304116,1
5,0.16683333333333333,192.43907928466797,,,,,,,,,,,,,,,,,,,,511.875,983.4375,0,0.99662125,469.6875,1189.6875,0,1.0428759,441.5625,1381.875,0,1.0379105,427.5,1447.5,0,0.9242387,forward,167.47208706304116,1
6,0.20020000000000002,192.20876693725586,,,,,,,,,,,,,,,,,,,,511.875,988.125,0,0.9859923,469.6875,1189.6875,0,1.0338905,441.5625,1381.875,0,1.0278924,427.5,1447.5,0,0.91645247,forward,155.2333371532856,1
7,0.23356666666666667,192.67892837524414,,,,,,,,,,,,,,,,,,,,511.875,988.125,0,0.98038715,469.6875,1189.6875,0,1.0285016,441.5625,1381.875,0,1.0247658,427.5,1447.5,0,0.91196644,forward,155.2333371532856,1
8,0.26693333333333336,190.57488441467285,,,,,,,,,,,,,,,,,,,,511.875,983.4375,0,0.9814865,469.6875,1185.0,0,1.0314612,441.5625,1381.875,0,1.0267304,427.5,1447.5,0,0.8982897,forward,167.76125009024443,1
9,0.3003,185.82916259765625,,,,,,,,,,,,,,,,,,,,511.875,988.125,0,0.9862462,465.0,1189.6875,0,1.0284092,441.5625,1381.875,0,1.0271804,427.5,1447.5,0,0.91908365,forward,155.2333371532856,1
10,0.33366666666666667,187.69407272338867,,,,,,,,,,,,,,,,,,,,511.875,988.125,0,0.99092585,465.0,1189.6875,0,1.0361879,441.5625,1386.5625,0,1.0356573,427.5,1447.5,0,0.9261044,forward,167.76125009024443,1
11,0.3670333333333333,190.5360221862793,,,,,,,,,,,,,,,,,,,,507.1875,988.125,0,0.99527025,465.0,1189.6875,0,1.0334669,441.5625,1386.5625,0,1.0363292,427.5,1452.1875,0,0.9276153,forward,167.76125009024443,1
12,0.40040000000000003,190.5977725982666,,,,,,,,,,,,,,,,,,,,502.5,988.125,0,0.9993191,465.0,1189.6875,0,1.0435649,441.5625,1386.5625,0,1.040447,427.5,1447.5,0,0.92775106,forward,167.76125009024443,1
13,0.4337666666666667,193.99213790893555,,,,,,,,,,,,,,,,,,,,502.5,988.125,0,1.0077728,465.0,1189.6875,0,1.0428102,441.5625,1386.5625,0,1.0428456,432.1875,1452.1875,0,0.9455521,forward,167.76125009024443,1
14,0.46713333333333334,187.24989891052246,,,,,,,,,,,,,,,,,,,,497.8125,988.125,0,0.9980875,460.3125,1189.6875,0,1.0371215,441.5625,1386.5625,0,1.0408323,427.5,1452.1875,0,0.9401075,forward,167.76125009024443,1
15,0.5005000000000001,193.6180591583252,,,,,,,,,,,,,,,,,,,,488.4375,988.125,0,0.998476,460.3125,1189.6875,0,1.0349259,441.5625,1386.5625,0,1.039258,432.1875,1452.1875,0,0.9323692,forward,167.76125009024443,1
16,0.5338666666666667,191.30802154541016,,,,,,,,,,,,,,,,,,,,488.4375,988.125,0,1.005037,460.3125,1189.6875,0,1.0414466,441.5625,1386.5625,0,1.0433052,427.5,1447.5,0,0.92450106,forward,167.76125009024443,1
17,0.5672333333333334,192.3849582672119,,,,,,,,,,,,,,,,,,,,483.75,988.125,0,0.9975256,450.9375,1194.375,0,1.0307407,436.875,1386.5625,0,1.0350063,432.1875,1452.1875,0,0.9291579,forward,167.47208706304116,1
