frame,timeframe,frame_processing_time_ms,left_hip_x,left_hip_y,left_hip_z,left_hip_conf,left_knee_x,left_knee_y,left_knee_z,left_knee_conf,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_conf,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_conf,left_foot_direction,left_knee_angle,left_knee_incorrect,right_hip_x,right_hip_y,right_hip_z,right_hip_conf,right_knee_x,right_knee_y,right_knee_z,right_knee_conf,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_conf,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_conf,right_foot_direction,right_knee_angle,right_knee_incorrect
0,0.0,421.42581939697266,,,,,,,,,,,,,,,,,,,,422.8125,927.1875,,0.7903599,493.125,1105.3125,,0.8143065,413.4375,1302.1875,,0.9308845,507.1875,1377.1875,,0.801932,right,136.42280076411438,1
1,0.03336666666666667,335.02888679504395,,,,,,,,,,,,,,,,,,,,427.5,927.1875,,0.7919773,483.75,1110.0,,0.8047321,418.125,1311.5625,,0.91959715,511.875,1367.8125,,0.77398515,right,144.86298270092595,1
2,0.06673333333333334,266.2382125854492,,,,,,,,,,,,,,,,,,,,427.5,927.1875,,0.7922485,474.375,1114.6875,,0.81632745,418.125,1311.5625,,0.9124703,511.875,1367.8125,,0.75133806,right,150.01836286433257,1
3,0.10010000000000001,252.17819213867188,,,,,,,,,,,,,,,,,,,,432.1875,927.1875,,0.7913431,460.3125,1114.6875,,0.81789494,418.125,1311.5625,,0.92689407,516.5625,1367.8125,,0.749669,right,159.37448724376856,1
4,0.13346666666666668,252.75707244873047,,,,,,,,,,,,,,,,,,,,432.1875,927.1875,,0.79694784,450.9375,1119.375,,0.85404634,413.4375,1316.25,,0.9386327,511.875,1372.5,,0.74898744,right,163.64348220607238,1
5,0.16683333333333333,252.30908393859863,,,,,,,,,,,,,,,,,,,,427.5,922.5,,0.8016873,441.5625,1119.375,,0.86779207,413.4375,1316.25,,0.94525087,511.875,1372.5,,0.7594249,right,167.78429266561477,1
6,0.20020000000000002,254.45032119750977,,,,,,,,,,,,,,,,,,,,422.8125,927.1875,,0.80398965,436.875,1124.0625,,0.8725959,413.4375,1316.25,,0.9458425,511.875,1372.5,,0.74745214,right,168.96141993408128,1
7,0.23356666666666667,254.2421817779541,,,,,,,,,,,,,,,,,,,,418.125,922.5,,0.8029416,432.1875,1124.0625,,0.87472856,413.4375,1316.25,,0.94859624,507.1875,1372.5,,0.7423459,right,170.4368796512568,1
8,0.26693333333333336,254.32085990905762,,,,,,,,,,,,,,,,,,,,418.125,922.5,,0.7998856,427.5,1124.0625,,0.86739826,413.4375,1320.9375,,0.95068705,511.875,1372.5,,0.7412132,right,173.25136559194274,1
9,0.3003,251.97196006774902,,,,,,,,,,,,,,,,,,,,418.125,927.1875,,0.79948455,427.5,1124.0625,,0.85831654,413.4375,1320.9375,,0.9462491,511.875,1372.5,,0.7376579,right,173.18810378486066,1
